Local authority code,Local authority name,LSOA code,LSOA name,Median House Price 2022,Arson and Criminal Damage,Burglary,Drug Offences,Miscellaneous Crimes Against Society,Possession of Weapons,Public Order Offences,Robbery,Theft,Vehicle Offences,Violence Against The Person,Total Crime 2022,IMD Score,Income Deprivation Score,Employment Deprivation Score,Education Deprivation Score,Health Deprivation Score,Crime Score,Housing and Services Deprivation Score,Living Environment Deprivation Score,Total Population 2015,Average PTAI 2015,PTAL
E09000033,Westminster,E01004726,Westminster 003C,1120000.0,6.0,7.0,8.0,0.0,0.0,11.0,3.0,53.0,34.0,10.0,132.0,9.4,0.047,0.034,3.766,-2.03,-0.227,18.807,46.394,1904,20.4304,5
E09000033,Westminster,E01004727,Westminster 008D,1150000.0,19.0,14.0,19.0,2.0,4.0,29.0,25.0,229.0,30.0,40.0,411.0,10.116,0.022,0.007,3.589,-2.887,0.207,25.403,47.97,2351,18.3946,4
E09000033,Westminster,E01004728,Westminster 003D,600000.0,5.0,11.0,0.0,2.0,1.0,9.0,0.0,14.0,5.0,26.0,73.0,14.858,0.122,0.057,5.516,-0.614,0.029,22.468,35.939,1666,22.9104,5
E09000033,Westminster,E01004729,Westminster 003E,750000.0,2.0,0.0,10.0,1.0,1.0,9.0,2.0,16.0,9.0,27.0,77.0,25.605,0.223,0.143,4.818,0.049,-0.745,24.344,34.973,1778,19.9814,4
E09000033,Westminster,E01004730,Westminster 001D,1755000.0,5.0,8.0,0.0,0.0,1.0,9.0,7.0,36.0,31.0,23.0,120.0,6.582,0.047,0.025,2.261,-2.469,-0.492,20.873,31.228,1908,2.84279,1b
E09000033,Westminster,E01004731,Westminster 020A,1860000.0,26.0,51.0,32.0,4.0,3.0,48.0,24.0,656.0,8.0,150.0,1002.0,10.008,0.054,0.026,6.307,-1.985,-1.359,18.589,54.183,2043,58.0502,6b
E09000033,Westminster,E01004733,Westminster 020C,1150000.0,48.0,15.0,46.0,2.0,52.0,68.0,16.0,273.0,19.0,198.0,737.0,18.171,0.1,0.105,7.629,-1.141,-0.702,18.2,55.552,2605,43.3912,6b
E09000033,Westminster,E01004734,Westminster 018A,1212500.0,155.0,88.0,774.0,33.0,45.0,382.0,363.0,5893.0,190.0,1283.0,9206.0,30.2,0.172,0.14,3.345,-0.136,1.262,26.387,50.109,1662,97.9024,6b
E09000033,Westminster,E01004735,Westminster 018B,1525000.0,68.0,70.0,44.0,3.0,4.0,104.0,92.0,2496.0,97.0,323.0,3301.0,35.28,0.216,0.226,3.812,0.647,-0.334,24.915,45.73,1192,94.2208,6b
E09000033,Westminster,E01004736,Westminster 018C,1290000.0,125.0,89.0,303.0,20.0,61.0,179.0,216.0,2337.0,149.0,640.0,4119.0,9.719,0.006,0.012,4.252,-2.151,0.01,19.643,54.538,1655,62.2872,6b
E09000033,Westminster,E01004737,Westminster 024C,1925000.0,7.0,4.0,7.0,3.0,2.0,4.0,2.0,28.0,4.0,23.0,84.0,20.233,0.144,0.111,13.171,-0.507,-0.131,22.635,34.673,1416,34.2711,6a
E09000033,Westminster,E01004738,Westminster 024D,1105000.0,2.5,9.5,4.0,0.0,0.5,3.5,2.0,24.5,7.5,17.5,71.5,9.473,0.044,0.031,0.325,-1.338,-0.176,21.097,47.206,1700,22.3783,5
E09000033,Westminster,E01004740,Westminster 021A,645000.0,7.0,17.0,19.0,2.0,0.0,14.0,5.0,39.0,6.0,50.0,159.0,33.582,0.253,0.161,8.738,0.428,0.897,26.887,30.485,1636,61.1723,6b
E09000033,Westminster,E01004741,Westminster 024F,650000.0,13.0,6.0,6.0,0.0,0.0,17.0,6.0,28.0,1.0,30.0,107.0,20.616,0.15,0.085,5.466,-0.289,0.39,26.633,38.574,1411,48.6476,6b
E09000033,Westminster,E01004742,Westminster 022A,680000.0,10.0,7.0,4.0,1.0,0.0,9.0,3.0,29.0,8.0,39.0,110.0,11.205,0.085,0.054,1.163,-1.022,-0.395,17.789,40.069,1491,44.3935,6b
E09000033,Westminster,E01004743,Westminster 021B,860000.0,11.0,5.0,7.0,4.0,0.0,16.0,2.0,28.0,3.0,49.0,125.0,20.842,0.176,0.113,8.142,-0.298,-0.895,22.87,36.467,1587,21.7622,5
E09000033,Westminster,E01004744,Westminster 020D,915500.0,18.0,13.0,13.0,2.0,3.0,32.0,3.0,77.0,2.0,72.0,235.0,25.478,0.187,0.165,5.517,0.32,-0.941,20.726,33.836,1456,62.921,6b
E09000033,Westminster,E01004745,Westminster 021C,933000.0,14.0,15.0,9.0,2.0,1.0,18.0,1.0,61.0,9.0,51.0,181.0,16.175,0.096,0.072,5.824,-1.242,-1.218,20.273,60.305,2420,27.4992,6a
E09000033,Westminster,E01004746,Westminster 021D,490000.0,12.0,4.0,8.0,2.0,0.0,4.0,1.0,17.0,4.0,41.0,93.0,27.661,0.198,0.155,11.147,-0.165,-0.328,26.833,43.753,1559,23.0741,5
E09000033,Westminster,E01004747,Westminster 021E,760000.0,11.0,23.0,18.0,6.0,2.0,24.0,7.0,55.0,7.0,63.0,216.0,22.157,0.167,0.12,2.015,0.073,-0.031,22.236,36.915,2505,54.0743,6b
E09000033,Westminster,E01004748,Westminster 020E,1000000.0,13.0,13.0,17.0,3.0,3.0,41.0,17.0,129.0,9.0,78.0,323.0,8.835,0.044,0.04,0.956,-1.44,-0.284,20.308,42.013,1749,78.4479,6b
E09000033,Westminster,E01004749,Westminster 022B,1077000.0,14.0,44.0,18.0,1.0,1.0,46.0,13.0,182.0,14.0,104.0,437.0,13.225,0.087,0.061,1.945,-1.128,-0.15,20.379,44.938,3016,66.9255,6b
E09000033,Westminster,E01004750,Westminster 023E,1307500.0,28.0,28.0,39.0,5.0,8.0,59.0,6.0,353.0,8.0,130.0,664.0,18.907,0.179,0.079,2.753,-0.318,-0.523,23.828,39.153,1622,80.6097,6b
E09000033,Westminster,E01004751,Westminster 022C,1190000.0,10.0,4.0,3.0,0.0,0.0,6.0,6.0,28.0,15.0,36.0,108.0,10.367,0.064,0.047,2.129,-1.395,0.391,14.353,37.824,1879,57.4968,6b
E09000033,Westminster,E01004752,Westminster 022D,775000.0,14.0,14.0,0.0,2.0,0.0,11.0,0.0,13.0,7.0,33.0,94.0,22.513,0.158,0.115,2.527,0.224,-0.18,24.465,39.673,1768,22.2623,5
E09000033,Westminster,E01004753,Westminster 022E,685000.0,18.0,7.0,5.0,0.0,2.0,6.0,3.0,24.0,11.0,29.0,105.0,16.395,0.126,0.09,1.818,-0.665,-0.25,19.982,39.317,1801,30.2124,6a
E09000033,Westminster,E01004754,Westminster 010A,590000.0,8.0,12.0,11.0,2.0,2.0,14.0,5.0,12.0,14.0,46.0,126.0,45.911,0.331,0.226,21.818,0.891,0.716,24.425,34.614,1814,18.4226,4
E09000033,Westminster,E01004755,Westminster 010B,525000.0,19.0,30.0,20.0,1.0,3.0,27.0,5.0,44.0,15.0,83.0,247.0,28.633,0.237,0.147,8.471,0.151,0.112,26.477,32.999,2504,19.7925,4
E09000033,Westminster,E01004756,Westminster 006E,675000.0,10.0,9.0,5.0,4.0,0.0,11.0,3.0,17.0,16.0,49.0,124.0,22.8,0.168,0.119,4.441,0.269,-0.01,26.26,29.712,1829,18.7855,4
E09000033,Westminster,E01004757,Westminster 010C,610000.0,13.0,7.0,12.0,2.0,2.0,6.0,14.0,32.0,11.0,53.0,152.0,40.501,0.321,0.206,19.094,0.241,0.358,24.912,39.957,1694,26.6501,6a
E09000033,Westminster,E01004760,Westminster 014E,725000.0,7.0,11.0,8.0,0.0,0.0,9.0,7.0,26.0,14.0,38.0,120.0,24.998,0.193,0.115,6.727,-0.173,0.875,23.148,32.017,1703,16.5669,4
E09000033,Westminster,E01004761,Westminster 018D,3200000.0,54.0,79.0,37.0,9.0,0.0,110.0,97.0,1001.0,131.0,284.0,1802.0,8.467,0.03,0.028,5.66,-2.131,-0.518,21.998,44.092,1978,53.2204,6b
E09000033,Westminster,E01004762,Westminster 011E,4875000.0,31.0,39.0,31.0,4.0,7.0,30.0,65.0,1240.0,137.0,144.0,1728.0,10.467,0.044,0.03,5.241,-2.012,0.117,21.878,46.923,2459,55.3645,6b
E09000033,Westminster,E01004763,Westminster 013B,1052500.0,108.0,101.0,485.0,32.0,29.0,210.0,529.0,6447.0,58.0,823.0,8822.0,23.381,0.069,0.067,6.069,-0.022,0.763,28.823,79.648,2505,73.9184,6b
E09000033,Westminster,E01004765,Westminster 013D,1568162.5,35.0,75.0,37.0,3.0,4.0,61.0,74.0,1255.0,170.0,190.0,1904.0,18.728,0.112,0.079,4.788,-0.564,0.095,24.699,51.2,2249,67.2584,6b
E09000033,Westminster,E01032512,Westminster 010F,567500.0,26.0,23.0,16.0,7.0,4.0,46.0,17.0,55.0,7.0,124.0,325.0,43.654,0.323,0.232,19.134,0.427,0.568,25.88,37.02,2753,16.1217,4
E09000033,Westminster,E01032513,Westminster 010G,490000.0,11.0,8.0,15.0,2.0,0.0,15.0,5.0,28.0,11.0,71.0,166.0,35.818,0.285,0.17,20.774,0.155,0.485,27.53,34.776,1371,20.5269,5
E09000006,Bromley,E01032562,Bromley 040D,388000.0,13.0,6.0,1.0,0.0,1.0,12.0,3.0,7.0,14.0,58.0,115.0,32.456,0.238,0.164,28.172,-0.26,0.401,32.084,26.173,1636,5.47998,2
E09000006,Bromley,E01032563,Bromley 040E,506000.0,4.0,8.0,1.0,1.0,1.0,1.0,1.0,5.0,21.0,8.0,51.0,8.916,0.042,0.035,3.454,-0.83,0.659,22.374,19.964,1499,5.14985,2
E09000023,Lewisham,E01032564,Lewisham 037E,381500.0,7.0,8.0,1.0,1.0,0.0,3.0,1.0,7.0,6.0,50.0,84.0,40.061,0.275,0.18,25.77,0.501,0.478,39.189,32.355,1327,5.77311,2
E09000023,Lewisham,E01032565,Lewisham 038E,387500.0,6.0,3.0,6.0,0.0,1.0,9.0,1.0,13.0,15.0,43.0,97.0,37.246,0.222,0.151,27.841,0.442,0.361,46.655,33.946,1548,4.63559,1b
E09000004,Bexley,E01032566,Bexley 029D,329000.0,6.0,7.0,5.0,2.0,1.0,6.0,7.0,8.0,18.0,61.0,121.0,25.162,0.167,0.12,24.15,-0.398,0.748,27.04,22.419,1864,4.82311,1b
E09000011,Greenwich,E01032567,Greenwich 033D,422500.0,7.0,6.0,2.0,0.0,1.0,10.0,0.0,16.0,18.0,34.0,94.0,18.752,0.107,0.084,12.417,-0.11,0.328,28.283,28.363,1636,4.85676,1b
E09000006,Bromley,E01032568,Bromley 041E,440000.0,14.0,5.0,3.0,1.0,1.0,18.0,9.0,133.0,22.0,64.0,270.0,25.535,0.186,0.112,25.937,-0.245,0.375,29.896,23.533,1577,12.1081,3
E09000008,Croydon,E01032569,Croydon 045E,405000.0,11.0,6.0,9.0,0.0,1.0,18.0,12.0,16.0,18.0,82.0,173.0,45.186,0.281,0.185,37.966,0.525,0.641,53.282,19.952,1777,7.5301,2
E09000006,Bromley,E01032570,Bromley 042D,490000.0,9.0,8.0,4.0,1.0,0.0,6.0,5.0,50.0,11.0,29.0,123.0,12.512,0.116,0.08,11.971,-1.106,-0.542,22.256,7.238,1637,3.54951,1b
E09000009,Ealing,E01032572,Ealing 040D,668500.0,6.0,6.0,6.0,1.0,0.0,4.0,5.0,51.0,25.0,20.0,124.0,16.309,0.102,0.055,5.781,-0.255,0.803,27.31,25.925,1507,16.6446,4
E09000018,Hounslow,E01032573,Hounslow 029E,648000.0,13.0,33.0,5.0,4.0,0.0,18.0,7.0,184.0,73.0,46.0,383.0,11.533,0.063,0.038,3.943,-0.954,0.303,24.215,37.707,1625,19.0241,4
E09000010,Enfield,E01032574,Enfield 037E,430000.0,29.0,23.0,13.0,5.0,4.0,42.0,5.0,81.0,110.0,197.0,509.0,31.481,0.179,0.102,27.832,-0.038,0.706,48.043,29.495,2213,10.6691,3
E09000014,Haringey,E01032575,Haringey 037D,348750.0,14.0,14.0,16.0,3.0,3.0,16.0,13.0,19.0,34.0,77.0,209.0,37.628,0.253,0.156,31.875,0.098,1.011,36.963,27.592,2007,15.6637,4
E09000015,Harrow,E01032576,Harrow 032E,543500.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,15.0,42.0,7.437,0.069,0.037,3.131,-1.371,-0.612,24.843,18.095,1642,3.05816,1b
E09000017,Hillingdon,E01032577,Hillingdon 033E,590000.0,8.0,7.0,1.0,0.0,1.0,3.0,0.0,4.0,16.0,15.0,55.0,10.313,0.072,0.043,13.857,-0.753,-0.026,20.954,20.436,1778,2.41789,1a
E09000023,Lewisham,E01032579,Lewisham 039E,377500.0,24.0,26.0,21.0,9.0,3.0,27.0,2.0,67.0,41.0,62.0,282.0,36.046,0.218,0.144,15.895,0.546,1.195,40.467,28.193,1602,21.9167,5
E09000002,Barking and Dagenham,E01032580,Barking and Dagenham 023F,405000.0,14.0,10.0,5.0,1.0,2.0,12.0,6.0,28.0,17.0,63.0,158.0,34.123,0.191,0.132,22.768,0.527,0.892,43.804,24.616,1394,9.26587,2
E09000026,Redbridge,E01032581,Redbridge 034G,355000.0,11.0,7.0,7.0,2.0,4.0,21.0,6.0,24.0,19.0,62.0,163.0,27.56,0.189,0.117,22.271,-0.394,0.833,32.678,26.36,2004,9.0732,2
E09000022,Lambeth,E01032582,Lambeth 036E,1060300.0,61.0,32.0,82.0,5.0,9.0,57.0,108.0,790.0,15.0,195.0,1354.0,29.583,0.155,0.083,11.653,0.496,0.027,32.4,91.602,2038,117.041,6b
E09000028,Southwark,E01032583,Southwark 034D,740500.0,7.0,26.0,6.0,3.0,1.0,16.0,22.0,225.0,11.0,53.0,370.0,30.177,0.195,0.137,5.543,0.528,-0.183,36.758,43.806,1538,100.926,6b
E09000028,Southwark,E01032584,Southwark 034E,562500.0,14.0,12.0,6.0,3.0,1.0,13.0,7.0,66.0,4.0,50.0,176.0,28.127,0.163,0.129,5.71,0.493,0.305,34.938,39.894,1292,121.887,6b
E09000029,Sutton,E01032623,Sutton 025E,1000000.0,3.0,15.0,3.0,0.0,0.0,2.0,0.0,2.0,10.0,11.0,46.0,2.751,0.031,0.019,0.843,-1.742,-1.177,20.211,8.84,1832,2.86242,1b
E09000028,Southwark,E01032637,Southwark 003F,603750.0,2.0,10.0,1.0,0.0,0.0,0.0,1.0,9.0,0.0,6.0,29.0,10.025,0.008,0.005,1.919,-0.28,-0.951,28.057,47.125,1474,25.3849,6a
E09000028,Southwark,E01032638,Southwark 003G,808850.0,2.0,3.0,0.0,1.0,0.0,2.0,2.0,16.0,2.0,9.0,37.0,5.629,0.021,0.008,2.271,-0.753,-1.019,21.55,29.849,1362,9.37779,2
E09000028,Southwark,E01032639,Southwark 014F,475000.0,32.0,24.0,42.0,3.0,5.0,52.0,8.0,101.0,10.0,104.0,381.0,22.737,0.09,0.045,8.604,0.222,0.462,40.027,55.663,2102,57.9769,6b
E09000028,Southwark,E01032640,Southwark 003H,600000.0,6.0,15.0,4.0,0.0,1.0,2.0,5.0,55.0,2.0,19.0,109.0,9.755,0.013,0.005,2.336,-0.875,-0.637,21.853,56.668,1506,25.0381,6a
E09000028,Southwark,E01032646,Southwark 003I,645000.0,2.0,22.0,14.0,1.0,2.0,7.0,8.0,134.0,10.0,37.0,237.0,13.999,0.071,0.039,4.305,-0.094,-0.017,31.851,36.295,1709,51.0127,6b
E09000028,Southwark,E01032719,Southwark 014G,477500.0,7.0,6.0,18.0,6.0,0.0,4.0,15.0,43.0,5.0,27.0,131.0,26.037,0.152,0.089,10.591,-0.062,0.296,42.235,43.011,1611,65.755,6b
E09000028,Southwark,E01032720,Southwark 009F,615000.0,23.0,35.0,41.0,2.0,7.0,36.0,44.0,245.0,9.0,136.0,578.0,49.164,0.28,0.145,13.807,0.941,1.77,39.184,69.793,1249,58.5998,6b
E09000028,Southwark,E01032722,Southwark 012F,535000.0,26.0,29.0,36.0,4.0,2.0,21.0,17.0,152.0,10.0,113.0,410.0,36.878,0.188,0.121,12.234,0.459,1.517,32.335,61.335,2065,45.0002,6b
E09000001,City of London,E01032739,City of London 001F,756250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,13.584,0.014,0.011,1.771,-0.676,-1.56,46.314,49.165,802,111.479,6b
E09000001,City of London,E01032740,City of London 001G,800000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,6.0,15.841,0.024,0.035,2.259,-0.355,-1.701,37.427,68.585,962,61.6067,6b
E09000016,Havering,E01032741,Havering 013E,252500.0,39.0,12.0,57.0,3.0,9.0,61.0,42.0,594.0,24.0,173.0,1014.0,18.737,0.083,0.052,15.428,-0.516,0.962,30.482,36.523,1306,28.624,6a
E09000016,Havering,E01032742,Havering 013F,266500.0,22.0,2.0,8.0,0.0,2.0,15.0,4.0,73.0,21.0,67.0,214.0,18.479,0.127,0.099,13.12,-0.261,0.597,20.087,16.807,1429,12.8605,3
E09000009,Ealing,E01032743,Ealing 010F,286250.0,7.0,6.0,3.0,2.0,0.0,2.0,2.0,7.0,12.0,64.0,105.0,27.393,0.189,0.119,12.956,-0.184,0.125,47.327,18.744,2384,7.9912,2
E09000009,Ealing,E01032744,Ealing 010G,390000.0,10.0,10.0,15.0,2.0,5.0,19.0,1.0,30.0,9.0,74.0,175.0,33.801,0.202,0.115,18.899,0.677,1.055,40.664,27.336,1532,10.3781,3
E09000030,Tower Hamlets,E01032764,Tower Hamlets 004E,440000.0,21.0,39.0,24.0,4.0,3.0,21.0,8.0,64.0,56.0,81.0,321.0,22.225,0.122,0.06,6.505,0.294,0.817,38.238,30.682,2066,9.98092,2
E09000030,Tower Hamlets,E01032765,Tower Hamlets 004F,497000.0,8.0,6.0,1.0,3.0,1.0,7.0,1.0,12.0,14.0,60.0,113.0,28.215,0.209,0.12,20.301,0.388,0.091,33.982,22.205,1801,12.334,3
E09000030,Tower Hamlets,E01032766,Tower Hamlets 021E,641000.0,12.0,24.0,8.0,1.0,3.0,15.0,4.0,102.0,21.0,48.0,238.0,19.785,0.127,0.045,13.234,-0.241,0.32,34.113,41.577,1534,33.5614,6a
E09000030,Tower Hamlets,E01032767,Tower Hamlets 021F,652500.0,15.0,20.0,9.0,4.0,2.0,38.0,15.0,106.0,39.0,65.0,313.0,11.859,0.05,0.018,7.964,-0.335,-0.771,27.524,46.728,2341,45.6579,6b
E09000030,Tower Hamlets,E01032768,Tower Hamlets 025E,550600.0,8.0,17.0,2.0,2.0,1.0,9.0,3.0,23.0,11.0,25.0,101.0,12.944,0.025,0.015,1.094,-0.382,0.542,33.227,43.494,1586,19.2419,4
E09000030,Tower Hamlets,E01032769,Tower Hamlets 025F,535000.0,13.0,21.0,13.0,2.0,3.0,13.0,9.0,47.0,8.0,50.0,179.0,17.995,0.108,0.044,5.062,-0.246,1.053,26.218,36.588,1450,24.0179,5
E09000030,Tower Hamlets,E01032770,Tower Hamlets 032B,487500.0,10.0,4.0,4.0,0.0,2.0,5.0,2.0,11.0,7.0,46.0,91.0,16.648,0.133,0.058,4.763,0.118,0.041,30.24,21.83,1420,5.65052,2
E09000030,Tower Hamlets,E01032771,Tower Hamlets 033B,685000.0,66.0,27.0,11.0,4.0,1.0,40.0,21.0,380.0,27.0,172.0,749.0,13.182,0.109,0.055,9.051,-0.575,-2.249,33.139,19.383,1542,21.9057,5
E09000030,Tower Hamlets,E01032772,Tower Hamlets 032C,378750.0,7.0,18.0,3.0,1.0,0.0,10.0,4.0,23.0,23.0,54.0,143.0,23.845,0.161,0.081,6.559,0.456,0.397,35.326,30.05,1644,9.06069,2
E09000030,Tower Hamlets,E01032773,Tower Hamlets 032D,417500.0,2.0,7.0,3.0,1.0,0.0,8.0,2.0,21.0,11.0,42.0,97.0,14.374,0.112,0.037,7.106,-0.543,-1.071,41.832,21.087,3102,7.99344,2
E09000030,Tower Hamlets,E01032775,Tower Hamlets 031F,555500.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,6.0,17.0,9.375,0.046,0.028,13.129,-0.206,-0.965,24.965,26.259,1214,6.6539,2
E09000030,Tower Hamlets,E01032776,Tower Hamlets 028E,450000.0,4.0,8.0,6.0,4.0,0.0,4.0,1.0,19.0,19.0,36.0,101.0,9.775,0.029,0.013,6.132,-0.505,-0.232,31.813,32.528,1602,13.6277,3
E09000030,Tower Hamlets,E01032777,Tower Hamlets 028F,413567.1524612938,13.0,10.0,3.0,2.0,4.0,13.0,5.0,24.0,24.0,47.0,145.0,18.527,0.121,0.07,8.4,0.035,-0.704,41.007,21.429,1586,13.9539,3
E09000030,Tower Hamlets,E01032778,Tower Hamlets 028G,505000.0,11.0,10.0,4.0,2.0,2.0,17.0,3.0,48.0,51.0,90.0,238.0,17.421,0.057,0.03,10.553,-0.289,0.395,34.053,54.269,1135,10.3472,3
E09000030,Tower Hamlets,E01032779,Tower Hamlets 028H,450000.0,4.0,8.0,1.0,1.0,1.0,7.0,0.0,13.0,6.0,27.0,68.0,17.288,0.085,0.042,11.677,-0.284,-0.926,33.827,53.514,1614,15.4661,4
E09000030,Tower Hamlets,E01032780,Tower Hamlets 028I,995000.0,12.0,22.0,5.0,2.0,0.0,15.0,2.0,41.0,23.0,68.0,190.0,16.174,0.068,0.023,3.267,-0.375,-0.142,30.691,63.287,1675,16.778,4
E09000030,Tower Hamlets,E01032781,Tower Hamlets 033C,650000.0,6.0,4.0,1.0,0.0,1.0,9.0,2.0,13.0,8.0,39.0,83.0,12.666,0.103,0.049,3.319,-0.206,-0.594,24.832,30.821,1785,13.071,3
E09000030,Tower Hamlets,E01032782,Tower Hamlets 033D,792960.0,9.0,21.0,7.0,5.0,2.0,16.0,3.0,40.0,22.0,97.0,222.0,19.565,0.099,0.048,13.709,-0.173,-0.553,43.595,40.599,2436,18.9223,4
E09000030,Tower Hamlets,E01032783,Tower Hamlets 031G,395000.0,4.0,3.0,2.0,3.0,0.0,3.0,1.0,11.0,4.0,30.0,61.0,17.654,0.148,0.068,8.355,0.042,-0.035,26.271,24.037,1498,8.4914,2
E09000030,Tower Hamlets,E01032784,Tower Hamlets 004G,375000.0,4.0,12.0,6.0,2.0,0.0,4.0,2.0,16.0,18.0,38.0,102.0,22.78,0.129,0.057,6.692,0.815,0.627,35.167,28.936,1790,16.36,4
E09000030,Tower Hamlets,E01032785,Tower Hamlets 010E,421750.0,3.0,16.0,2.0,3.0,0.0,3.0,2.0,17.0,3.0,24.0,73.0,20.779,0.156,0.071,4.783,-0.231,-0.474,31.038,49.045,2153,5.97423,2
E09000030,Tower Hamlets,E01032786,Tower Hamlets 010F,515000.0,10.0,9.0,15.0,1.0,0.0,12.0,3.0,18.0,26.0,44.0,138.0,26.705,0.198,0.132,15.966,0.264,0.152,27.553,25.914,1589,15.9278,4
E09000030,Tower Hamlets,E01032787,Tower Hamlets 011F,370000.0,12.0,10.0,20.0,2.0,4.0,9.0,5.0,25.0,35.0,67.0,189.0,34.191,0.264,0.136,27.342,0.01,0.931,31.894,24.545,2482,35.3698,6a
E09000013,Hammersmith and Fulham,E01032788,Hammersmith and Fulham 023D,847500.0,9.0,9.0,3.0,3.0,0.0,5.0,0.0,15.0,14.0,42.0,100.0,26.761,0.193,0.099,10.815,0.486,0.787,26.463,30.831,1177,13.4737,3
E09000013,Hammersmith and Fulham,E01032789,Hammersmith and Fulham 023E,797500.0,5.0,6.0,0.0,0.0,0.0,3.0,2.0,8.0,2.0,24.0,50.0,17.108,0.087,0.047,4.772,-0.516,-0.576,30.246,61.169,1489,12.7026,3
E09000013,Hammersmith and Fulham,E01032790,Hammersmith and Fulham 023F,875000.0,4.0,6.0,4.0,1.0,1.0,7.0,3.0,8.0,3.0,16.0,53.0,17.986,0.123,0.052,4.254,-0.065,-0.532,31.595,46.437,1362,11.3018,3
E09000028,Southwark,E01032803,Southwark 003J,640000.0,6.0,20.0,4.0,1.0,0.0,3.0,6.0,44.0,6.0,17.0,107.0,16.067,0.087,0.039,2.523,0.341,-0.077,30.436,39.922,1314,59.5684,6b
E09000028,Southwark,E01032805,Southwark 022F,550000.0,17.0,16.0,16.0,8.0,1.0,7.0,11.0,47.0,9.0,113.0,245.0,37.664,0.25,0.156,19.536,0.307,0.924,35.268,41.827,2645,26.6419,6a
E09000028,Southwark,E01032834,Southwark 003K,850000.0,3.0,15.0,2.0,0.0,0.0,4.0,6.0,62.0,1.0,6.0,99.0,9.09,0.011,0.009,2.561,-0.721,-0.522,24.269,47.629,1198,11.0725,3
E09000018,Hounslow,E01033030,Hounslow 025G,220000.0,17.0,4.0,13.0,8.0,2.0,37.0,5.0,92.0,10.0,108.0,296.0,18.378,0.077,0.049,10.861,0.033,-0.11,33.637,49.77,2016,16.7838,4
E09000018,Hounslow,E01033081,Hounslow 003F,425000.0,9.0,21.0,5.0,2.0,0.0,7.0,1.0,27.0,38.0,40.0,150.0,24.31,0.168,0.101,10.984,0.247,0.725,31.745,18.281,1396,12.4459,3
E09000018,Hounslow,E01033082,Hounslow 003G,420000.0,9.0,5.0,4.0,2.0,0.0,14.0,2.0,19.0,25.0,46.0,126.0,25.28,0.156,0.1,11.004,0.041,0.767,37.702,24.909,1218,8.13863,2
E09000018,Hounslow,E01033083,Hounslow 018F,440000.0,48.0,30.0,54.0,6.0,14.0,97.0,28.0,680.0,12.0,225.0,1194.0,19.67,0.055,0.03,2.576,-0.53,0.869,42.424,56.136,1971,33.1948,6a
E09000018,Hounslow,E01033084,Hounslow 018G,287500.0,11.0,14.0,13.0,4.0,2.0,30.0,8.0,64.0,14.0,94.0,254.0,26.359,0.118,0.081,11.124,-0.634,1.29,46.926,33.275,2193,30.1333,6a
E09000014,Haringey,E01033085,Haringey 020E,371000.0,18.0,23.0,14.0,2.0,0.0,20.0,4.0,29.0,17.0,71.0,198.0,28.414,0.146,0.075,12.379,0.129,0.23,52.819,43.872,1933,12.2711,3
E09000014,Haringey,E01033086,Haringey 020F,410000.0,7.0,12.0,8.0,3.0,2.0,2.0,2.0,10.0,14.0,41.0,101.0,41.863,0.291,0.191,34.493,0.783,0.532,34.426,21.286,1206,6.48765,2
E09000032,Wandsworth,E01033093,Wandsworth 010F,612500.0,25.0,28.0,10.0,1.0,1.0,13.0,5.0,38.0,22.0,47.0,190.0,12.511,0.07,0.041,4.233,-1.109,0.166,18.603,49.992,2265,13.5187,3
E09000032,Wandsworth,E01033098,Wandsworth 002F,1012500.0,8.0,20.0,8.0,1.0,1.0,7.0,3.0,40.0,2.0,25.0,115.0,17.461,0.011,0.011,9.954,-1.374,-1.006,48.142,65.322,1408,17.236,4
E09000032,Wandsworth,E01033099,Wandsworth 004E,600000.0,6.0,10.0,10.0,0.0,3.0,6.0,7.0,22.0,12.0,30.0,106.0,21.195,0.139,0.062,4.41,-0.481,0.373,39.361,42.077,1365,23.3249,5
E09000032,Wandsworth,E01033100,Wandsworth 002G,401000.0,10.0,13.0,12.0,1.0,2.0,10.0,6.0,41.0,11.0,53.0,159.0,27.088,0.176,0.098,9.827,0.14,0.451,32.14,47.933,1310,25.5711,6a
E09000032,Wandsworth,E01033101,Wandsworth 004F,639000.0,10.0,15.0,1.0,2.0,0.0,5.0,1.0,31.0,22.0,41.0,128.0,8.267,0.058,0.026,1.359,-1.262,-0.237,20.145,36.722,1792,13.059,3
E09000032,Wandsworth,E01033132,Wandsworth 002H,1070000.0,7.0,14.0,5.0,5.0,1.0,10.0,11.0,44.0,8.0,61.0,166.0,29.475,0.119,0.074,8.96,0.11,0.419,46.456,69.609,1157,11.8255,3
E09000032,Wandsworth,E01033133,Wandsworth 004G,531500.0,3.0,8.0,2.0,1.0,0.0,4.0,0.0,7.0,4.0,20.0,49.0,12.781,0.073,0.032,0.508,-0.751,-0.284,35.263,39.122,1323,20.4464,5
